comment;label
setelah gue dengar agnes monica ngomong bahwa nyokap selalu lindungi ngejaga dia dimana pun berada;0
kak agnez mo keren banget tetap rendah hati andalkan tuhan yesus dalam segala hal kak;0
sumpah apa mata gua yang salah makin lama kok agnes mo muka makin mirip dedy;0
susah ngebayanginya ternyata dulu waktu pacaran agnes suka ngecekin hp juga npasti ngegemesin banget kan;0
after days ago masih ingin nonton ampun saking senangnya dengar cerita masa remajanya ci agnezmo;0
omongan orang pinter mah enak didenger yak mau bejam jam nga bakalan skip great colab;0
lucu sih dedy corbuzier pacaran sama agnez mo kyk sama ponakan tapi mesra just joking;0
kita seumuran mo suara lu clear banget enak dengar pdahal cuma ngomong nyanyi beuh banget;0
apalagi agnez nyanyin lagu itu socmed awards rcti pop academy indosiar cek aja keren abis;0
apa gue baru agnes mantanya dedy astaga kok kaya mengenang enak dengernya ah suka agnes;0
hanya cowok cowok luar biasa bisa berada samping agnez ngk tengelam ama aura agnez mo;0
lah yang dinamakan bahwa wanita yang tidak berhijab bisa lebih baik dari pada wanita berjilbab;0
senakal apapun masa muda tapi kalau masih bisa menangis itu tanyanya org baik sbetulnya manusiawi;0
anak kuat banget dia nangis aja masih ceria seakan dia tidak mau ngasi apa masalahnya;0
ambil intinya prinsip catish luar biasa semoga makin sukses nom dedi cerdas bnget mengali informasinya;0
dri cara ngomong pun tw kan hnya bisa bantu cathez ak doakn kmu sukses cathez;0
oalah mas ded sampah undang iki lho cah cilik jadi ikutan kosakata sampahnya nwedokan sampah;0
semoga aja idola si cantik ku jadikan anak angkat sama ded cocok gmna ntar azka;0
suaranya kok mirip yang chines wanita itu siapa lupa namanya yang biasa kolab ma nopek;0
si anying jambud itu ngomong emang sableng itu cewe makanya gw suka nonton dia live;0
duh kok berasa berat terakhirnya ada sesuatu bs kita ungkapin publik itu sikap dewasa sesunguh;0
podcast ded emang ngak pernah sepi konten sangat mengedukasi memberi hal yang positif salam sukses;0
pantes enak didengernya umpatanta dia kalimat makian dia pinter mah apa apa gue denger anj;0
dari dulu suka sama bintang tamu karena suka ngomong kasar nentah kenapa org pada suka;0
balik kecerianya ada sesuatu menusuk hatinya dirundung kesedihan ntah ada masalah dalam kehidupanya atau keluarganya;0
cathez keren cewek mandiri dari ceritanya lebih deket sama neneknya tanya kerja papanya dia begitu;0
yo sering lihat hpku ono video metu awakmu emang jaman saiki banyak abg sing kebablasen;0
dari katanya bisa nangkep sih sukses terus chatez sampe salah bergaul cari cwo bisa pacar;0
selamat pagi menjelang siang nsemoga hari penuh ceria nslalu beri kesehatan rezeki yang berlimpah amin;0
akhirnya bocah laknat nongol ctd nkalau lihat cathes inget masa sma asik los dol pokoknya;0
iya mantap si jhon kita semua stil in the house penasaran muka dia kek mana;0
suka sama ustad felix siaw nceramahnya cepat mengerti penceramah kedua dari kh zainudin mz idolakan;0
wow luar biasa ustad felix memang cerdas i like it semoga sehat selalu amin rob;0
banyak orang dengan mudahnya mengambil alih tugas tuhan menginginkan hidayah untuk orang lain itu berubah;0
terimakasih kak daniel hebat berani undang ustadz felix nlama lama podcast dedy kalah maju terus;0
tidak pernah bosan samsek denger obrolan ko daniel ustadz felix ok guzel keren abis swear;0
tambah sukses auto trlambat nonton sedih gw;0
mas hasan gimana si caranya agar bisa dpt hp mas hp aq suka eror;0
sukses terus bang nsemoga rezeki abang lancar amin nig;0
bagus bang vidio bayu mika i bang;0
makin sukses selalu jangan lupa berdoa kpd alah yang telah menjadikan kita sukses;0
semoga sukses hasanjr juga sehat selalu amin nig andiluph;0
semoga hidup mas hasan penuh barokah nsemoga bsa dapat hp;0
ok sip makash banyak bos ku yang asli;0
semoga cepat datang namin rabal alamin;0
semoga makin sukses bang slalu memberikan konten bagus untuk kita semua amin;0
semoga slu sehat sukses selu bertambah murah rejekinya;0
terima kasih atas kebaikanya semoga aloh yang membalasnya semoga sukses ibu sulastri dari cempaka putih barat sebelas rw no;0
bang hasan kluarga sehat sukses selalu dunia akhirat amin;0
ma alah semoga mas hasanjr semakun berkah alah mudahkan berjuta juta subscrib semakin banyak membantu hamba alah dalam kesulitan alah senantiasa memberkahi alah semakin bertambah ilnu iman setelah mem folow mas gasanjr semoga lah anak satu satunya laki laki juga bisa berhati mulia spt mas hasanjr alah amin alahuma amin alah;0
ala mas asan baek ati saliberbagi sedama orang jang jujur berkah rezeki asan saling membantu sesama amin;0
sangat mulia sekali masih muda tapi jiwanya sangat baik sukses selalu mas hasan;0
aloh akan menganti kqli lipat atas kebaikan masku amin;0
alah semoga bisa pertemukan ama abang hasan yang baik amin;0
subhanalah terharu bahagia nonton kak semoga semua orang orang baik selalu dalam lindungan alah swt amin rabal alami;0
coba garut ada orang seperti mas hasanjr anaku terbantu gojeg garut juga lg sepi kapan mau ke garut mas;0
awloh permudahkan lah segala urusan bang hasan limpahkanlah rezeki banyak;0
berkat kebaikan sukses trus bng hasan;0
kontes seperti inilah yang kami butuh untuk menyirami rohani kami orang dekat laut yang wataknya alami keras nterima kasih bang hasan siram semoga tambah sukses tetap dalam lindungi tuhan yme amin;0
doa terbaik mas hasan pahalanya mengalir alah swt sehat selalu panjang umur y godluck y mas hasan amin y robal alamin;0
semoga kak hasan lancarkan rezekinya slalu dalam lindungan alah lebih banyak rezeki;0
suka chanel hasan smga tmbh naik subsribe;0
mas hasan baik sekali sucses mas amin;0
semoga mas hasan jr rejekinya lancar sukses selalu panjang umur amin robal alamin;0
terharu semoga mkin lancar rezekinya amin;0
mudah mas hasan beri kesehatan lancar rjkinya;0
masha alah tabarakalah semoga alah membalas kebaikan mas hasan rezeki banyak;0
smoga mas hasan diberi kesehatan selalu meyebarkan kebaikan bagi orang tidak mampu;0
orang baik pasti bertemu dengan baik pula;0
mari kita viralkan segala kegiatan baik mereka;0
terbaik semoga hasan sentiasa murahkan rezeki;0
smga youtube tiktoknya makin sukses bg;0
terima kasih bang hasan karena sudah membantu mengeluarkan air mata salam serumpun dari nterharu banget;0
jadi terharu melihat hal yangvseperti sehat selalu banh hasan selalu tebar kebaikan;0
tuhan terharu liahat anak hasan semogah berkahi terus nak hasan sama tuhan mudahan putra ada bisa seperti nak hasan nsalam dari tanah bugis nak hasan;0
terharu banget terus tebarkan kebaikan mas untuk siapapun;0
aq cuman punya ibi kak aq gk perna merasakan namanya aya;0
pernah bosen lihat abnk kita slu membantu;0
langsung subscribe semoga mas hasan real baik tetap org baik sukses terus mas hasan doain org kaya rejekinya lancar hutang lunas amin;0
alah ikut tak terbendung air mataku mas hasan baik banget;0
ma alah tabarakalah bleberan terus kalau lihat youtube mas hasan barakalah sukses terus semoga lebih banyak orang yang terbantu dengan kebaikan mas hasan amin yra;0
masya alah kayak gini jadi motiy untuk bisa jadi orang punya kalok punya banyak lebih pasti bisa ngasih banyak ke orang mudahan alah amin rabal alamin suatu hari ntik bisa memberi banyak ke orang;0
ngomongnya jaya kumur jelas kontenya bagus sih;0
bang hasan ntrus trus bos tuk bantu orang gk mampu barokah tuk anda semua pjang umur murah rezeki diberikan kemudahan dalam segalanya amin yra;0
konten konten menguras airmata terimakasih lanjutkan berikan konten seperti sangat bermanfat;0
luar biasa mas hasan smg akan menjd contoh kita semua;0
alhamdulilah bravo bang hasan sukses selalu;0
semoga alah mempermudah rejeki mu ngab semoga terus konsisten membantu yang membutuhkan;0
bagus bos jadi orsil sosial mau tolong;0
mas hasan emang zos teruskan menebar kebaikan;0
semoga rezekinya lancar terus mampu untuk berbagi bos qu;0
semoga alah membalas semua kebaikan tambah banyak rejekinya amin;0
salut sama abng hasan jr selalu berbagi kepasa semua orang semoga abng selau dalam lindungan alah swt makin lancarkan rezekinya amin;0
semoga sukses terus bang pajang umur murah rezeki amin;0
masya aloh gusti smg sukses slslu dunia akhirat;0
alah menyukai manusia berguna saling menolong sesamanya semoga memberi menerima mendapatkan rahmat maha kuasa;0
sedih liatnya sukses bang semoga sehat selalu;0
mas hasan ko baik banget ajibsemoga mas hasan selalu beri kesehatan bantu orang perlu bantu amin;0
sukses terus m hasan q bantu doa semoga m hasan sehat terus pajang umur;0
trmksh ud orang baik mao berbagi tuhan mberkati kmu;0
content seperti itu enaktonton terharu sama membatu sekali sangat bagus semoga aloh membalas kebaikanya amin yra;0
kontenya bagus kurang sopan kalau ngobrol seperti itu;0
asalam mualaikum ngw terharu sangat kebaikan mas hasan nsemoga mas hasan selalu sehat selu lindungan alah swt namin ndan semoga rezeki mas hasan mudah kan juga;0
hanya alah swt mampu membalas semua kebaikan bang hasan juga kru;0
semoga mas hasan sehat terus bisa melakukan kebaikan dari bp bersyukur semoga akan banyak orang seperti mas hasan;0
keren mas hasan tetap semangat bro;0
sampe merinding takjub dengan kebaikan mas hasan;0
mas hasan semoga alah kasih balasan yang lebih baik atas pemberian untuk orang orang yang membutuhkan yang sudah mas bantu amin;0
terimakasih alah masih dititipkan orang orang baik;0
alah tak terasa air mata mengalir mas hasanjr mudah banyak yng berhati seperti mas hasanjr salam dari jakarta;0
lihat sampai terharu nsukses selalu bang hasan;0
semoga kak hasan selalu diberikan keberkahan mudahan kita bisa saling membantu sesama mahluk alah swt amin;0
as mas hasan tlg bantu suami strok tahun;0
hasan km adlh pahlawan sejati km pants dapat ap km punya sekrang than akn membls ap km berikan kpd orang trus membantu lp berdoa hasan limpakn rezeki km;0
alhamduliah mas hasan telah membantu orang membutuhkan;0
semoga covid cepat hilang masa hasan;0
salam satu aspal h h barokah;0
semogah segala kebaikanya alah lipat gandakan segalanya serta amal;0
alhamdulilah konten bagus banget mga mas hasan pjg umur makin lancar rejeki sht selalu amin alah;0
semoga kebaikan dibalas dengan kebailan oleh alah;0
mas lanjutkan mas membantu sesama manusia semoga masnya beri kesehatan beri rezeky melimpah amin;0
alhamdulilah semoga diperluaskan rezeki kpd memberi agar dpt membantu mreka memerlukan amin;0
chanel mengajarkan kebaikan terima kasih banyak orang berbagi sedekah sat ad orang kesusahan;0
harus hasan jr itu harus viral sosial media betul kan dia pun suka berbagi;0
sangat terharu sekali nonton pidio yutup mas hasanjr semoga mas selalu sehat pajang umur banyak dapat rejeki agar bisa membantu orang betul jujur menjadi hambanya alah amin robal alamin alah kun payakun;0
sukses slalu mz hasan mga berkah;0
hasanjr nevan hobi makan npak polisi sahabat berbagi npak dedi mulyadi nbosque bapau naku suka chanel berbau sedekah;0
paling senang nungu chanel anak muda menginspirasi byk orng semangat terus mas hasan semoga lancar terus rezekinya bisa terus berbagi;0
imbas pandemi covid emg wow smg cepat normal lg nkerja hbs lebaran byr harian sedih bgt apalagi nonton vlog;0
alah permudahkan semua urusan adik hasan tuk terus membantu org memerlukan amin;0
mas hasan moga sukses selalu rezeki nambah banyak karena sudah iklas membantu org membutuh kan ikut terharu mas menonton vidio mas semangat terus mas;0
semoga virus corona cepat selesai amin alah;0
mas hasan is the best pokonya sukses mas hasan;0
aloh semoga sukses mas hasan nberbagi itu indah tidak rugi;0
sukses trus bang hasan sehat selalu smoga makin dilimpahkan rezeki;0
yalah semuga mas hasan tros sukses bir teros ber bagi amin ig;0
semua chanel abang hasan pokok keren semua persen semoga kak hasan selalu diberi keberkahan oleh tuhan yang maha kuasa;0
sumpah baik banget bang hasan semoga rezeki lanjar;0
semuga tros sukses bos hasanamin ig;0
alah lipat gandakanlah rizki bagi orang baik;0
mudahan aloh ganti lebih besar p hasan jaga ke ihlasan;0
mudahan ada receki dikasih sm bang hasanjr;0
alhamdulilah alah mg berkah nmg ms hasan semakin sukses sehat senantiasa lindungan alah swt;0
mantap sekali alhamdulilah saling menulong membantu orang kesulitan semuga aloh yang membalas suksis lancar surah hud;0
semoga mas hasan jr tambah sukses;0
moga wabah cepat berlalu nsalam satu aspal;0
gw like gw subricbe no skip lonceng hahaha pada giveway sukses smngt berbagi harta lebih untuk berbagi ke kurangan smngt;0
sumpah kakak hasan baik bangat sesama manusiasmoga bisa seperti kak hasan;0
alah sunguh mulia hatimu bang hasan mudah an bang hasan sekeluarga sehat tambah rezekinya oleh alah amin;0
baru namanya konten m i p i i;0
semoga semua org kaya spt hasan murah rezeki;0
asalamualaikum mas hasan luar biasa semoga selalu dalam lindungn alah swt amin;0
semoga beramal jaria selalu dapat barokah dari aloh sehat selalu;0
masyalah sunguh mulia hatinya bg hasan smoga covid bisa hilang secepatnya amin alah smoga abg gojeknya juga bisa terhindar dari covid alah amin subhanalah;0
nice job anak indo wajib begini god job;0
bru kali gw lihat yutuber prank baik;0
semoga hasan jr tetap exsis istiqamah dalam kebaikan berbagi kepada mereka yang membutuhkan semoga bermanfat sukses selalu sehat selalu mas hasan jr;0
semangat terus k hasan jr mantap k;0
salot mas hasanjr semoga mas selalu murah rezki;0
semoga alah mudah kn perjalanan hidup and murah kn rezeki abang amin;0
senang melihat fidio mas hasan jr;0
bang semoga sukses kayak ata halilintar bang amin;0
mudahan dapet hp baru dari mas hasan amin yra nhp sekarang kurang layak pakai soalnya mudahan menang bismilahirahmanirahim;0
alhamdulilahi robil alamin nsujud sukur ke pada aloh nbarokaloh bang;0
semoga lancar terus rejekinya bang hasan sehat terus panjang umur bang hasan;0
alhamdulilah makin banyak konten kebaikan seperti;0
semoga barokah y rejekinya mas hasan jdi org baik nig umimardiyanto;0
semoga sehat selalu mas hasanjr family sukses selalu tambah berkah barokah amin ig ekawatiaurora;0
salut bwt mas hasan jr sngat membantu konten a;0
masya alah trharu bngt smoga mas hasan dilimpahkn rzekinya smakin sukses;0
mas hasan top nsemoga sehat selalu bisa membantu orang lain membutuhkan;0
alhamdulilah semoga mas hasan selalu sehat diberikan rejeki barokah bisa bantu pada orang mbutuhkan amin;0
alhamdulilah mudah an mas hasan selalu diberikan kesehatan rejeki halal barokah;0
subhanalah smga bg hasan dimurah rezkiya slu sukses slu;0
semoga abang rejeki makin tambah oleh tuhan agar bisa lebih banyak membantu saudara saudara membutuhkan;0
lihat kebaikan air mata mengalir ikut menangus alahu akbar;0
asalamualaikum nsalut salut salut nwalaupun telat buka komen barunpunya hp bekas semoga sukses terus;0
orang baik selalu dalam lindungan alah swt;0
bs kurangi ngobrol lewat hp langsung saja lebih baik;0
sunguh hebat nsi emas sayah salut nsama emas;0
masa alah semoga dimudah kan rejeki dn panjangkan umur sehst selamat dari waba dn segala bala untuk nolong dn tolong amin;0
sehat sukses selalu mas hasan nsalut dengan kontenya;0
mudahan apa dilakukan dibls oleh alah swt berlipan ganda amin;0
slalu nonton acara kak evan kak tiwi mantap;0
